nama_kabupaten,tahun,luas_panen_ha,produksi_ton,yield_ton_ha,tanaman,tanaman_encoded,yield_relative,status_aktual,yield_lag1,yield_trend,musim,tahun_panen,musim_encoded,temp_veg_mean,temp_rep_mean,temp_mat_mean,rain_veg_total,rain_rep_total,rain_mat_total,rain_total_musim,humidity_mean_musim,radiation_veg,radiation_rep,drought_index_mean,n_bulan_data,water_balance,ph_h2o,nitrogen_cn_kg,clay_pct,sand_pct,silt_pct,soc_dg_kg,cec_mmol_kg,bulk_density,fertility_index,whc_proxy,ph_status_encoded,texture_encoded,kesesuaian_encoded
Kab. Cirebon,2023,22000,135200,6.15,Jagung,1,1.0325721961047685,NORMAL,6.12,0.03000000000000025,MR,2023,1,27.326,27.155,26.843,589.1,676.8,381.5,1647.4,81.324,1030.02,1054.8,3.708,5.0,1276.6,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2023,22000,135200,6.15,Jagung,1,1.0325721961047685,NORMAL,6.12,0.03000000000000025,MG,2023,0,28.106,27.629,26.881,240.4,41.4,2.2,284.0,73.917,1143.34,1110.34,0.568,5.0,227.2,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2014,94000,524300,5.58,Padi,0,0.9985683607730852,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2014,94000,524300,5.58,Padi,0,0.9985683607730852,NORMAL,,,MG,2014,0,27.968,27.522,27.342,326.3,140.2,3.7,470.2,76.617,1142.36,1043.41,0.93,5.0,377.2,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2015,92500,515900,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MR,2015,1,28.26,27.115,26.721,144.0,783.1,376.3,1303.4,78.139,1332.98,985.09,3.383,5.0,965.1,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2015,92500,515900,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MG,2015,0,27.645,27.452,27.126,414.3,24.6,2.4,441.3,74.02,1089.22,1168.82,0.975,5.0,343.8,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2016,93200,519900,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MR,2016,1,28.463,27.816,27.372,173.6,542.5,453.4,1169.5,78.085,1420.14,1093.11,2.636,5.0,905.9,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2016,93200,519900,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MG,2016,0,28.396,28.182,28.2,325.3,150.0,47.6,522.9,77.628,1045.69,1046.8,1.049,5.0,418.0,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2017,94000,524300,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MR,2017,1,27.668,27.5,26.975,642.5,697.5,370.0,1710.0,81.549,1039.73,1012.98,4.209,5.0,1289.1,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2017,94000,524300,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MG,2017,0,27.997,27.763,27.429,352.4,102.4,0.3,455.1,74.209,1098.72,1055.28,1.11,5.0,344.1,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2018,93000,518900,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MR,2018,1,28.199,27.406,26.707,420.6,524.7,376.9,1322.2,79.13,1160.86,1051.45,2.794,5.0,1042.8,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2018,93000,518900,5.58,Padi,0,0.9985683607730852,NORMAL,5.58,0.0,MG,2018,0,28.218,27.526,26.819,209.4,17.6,0.7,227.7,71.705,1187.8,1160.72,0.455,5.0,182.2,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2019,92000,514600,5.59,Padi,0,1.0003579098067286,NORMAL,5.58,0.009999999999999787,MR,2019,1,28.452,27.619,27.304,168.2,553.7,330.6,1052.5,77.84,1302.26,1085.67,2.071,5.0,845.4,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2019,92000,514600,5.59,Padi,0,1.0003579098067286,NORMAL,5.58,0.009999999999999787,MG,2019,0,28.23,27.179,26.519,338.3,2.3,2.4,343.0,72.153,1096.52,1192.45,0.731,5.0,269.9,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2020,89500,500500,5.59,Padi,0,1.0003579098067286,NORMAL,5.59,0.0,MR,2020,1,28.673,27.745,27.276,54.0,710.4,453.4,1217.8,76.475,1414.66,1105.97,2.939,5.0,923.9,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2020,89500,500500,5.59,Padi,0,1.0003579098067286,NORMAL,5.59,0.0,MG,2020,0,28.141,27.712,27.623,484.4,32.2,15.5,532.1,76.643,1024.91,1123.42,1.162,5.0,415.9,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2021,87800,491800,5.6,Padi,0,1.002147458840372,NORMAL,5.59,0.009999999999999787,MR,2021,1,27.943,26.895,26.589,282.4,843.4,300.9,1426.7,81.08,1201.53,875.35,3.434,5.0,1083.3,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2021,87800,491800,5.6,Padi,0,1.002147458840372,NORMAL,5.59,0.009999999999999787,MG,2021,0,27.993,27.764,27.89,171.7,96.3,12.1,280.1,75.695,1151.08,1065.99,0.617,5.0,218.4,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2022,94200,528000,5.6,Padi,0,1.002147458840372,NORMAL,5.6,0.0,MR,2022,1,27.938,27.294,27.043,498.5,695.0,239.2,1432.7,79.794,1119.85,1045.92,3.435,5.0,1089.2,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2022,94200,528000,5.6,Padi,0,1.002147458840372,NORMAL,5.6,0.0,MG,2022,0,27.895,27.491,27.774,330.8,167.5,52.6,550.9,77.307,1072.74,1036.04,1.22,5.0,428.9,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2023,83000,464800,5.6,Padi,0,1.002147458840372,NORMAL,5.6,0.0,MR,2023,1,27.326,27.155,26.843,589.1,676.8,381.5,1647.4,81.324,1030.02,1054.8,3.708,5.0,1276.6,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Cirebon,2023,83000,464800,5.6,Padi,0,1.002147458840372,NORMAL,5.6,0.0,MG,2023,0,28.106,27.629,26.881,240.4,41.4,2.2,284.0,73.917,1143.34,1110.34,0.568,5.0,227.2,6.9,95,44.0,22.0,34.0,11.8,158,1.3,5.82,24.4,2,1,1
Kab. Garut,2014,22000,134600,6.12,Jagung,1,0.9732824427480916,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2014,22000,134600,6.12,Jagung,1,0.9732824427480916,NORMAL,,,MG,2014,0,23.918,22.802,21.661,426.3,350.1,39.3,815.7,82.64,1031.12,890.24,2.068,5.0,608.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2015,21000,126800,6.04,Jagung,1,0.960559796437659,NORMAL,6.12,-0.08000000000000007,MR,2015,1,22.87,23.244,22.986,390.5,1009.0,536.5,1936.0,82.53,1118.12,902.16,5.153,5.0,1420.7,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2015,21000,126800,6.04,Jagung,1,0.960559796437659,NORMAL,6.12,-0.08000000000000007,MG,2015,0,23.53,22.334,21.803,547.7,64.9,15.0,627.6,79.937,1003.44,1054.38,1.516,5.0,476.0,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2016,21500,131200,6.1,Jagung,1,0.9701017811704834,NORMAL,6.04,0.05999999999999961,MR,2016,1,23.499,24.113,23.714,253.1,853.9,604.0,1711.0,80.554,1271.54,1001.2,4.233,5.0,1287.7,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2016,21500,131200,6.1,Jagung,1,0.9701017811704834,NORMAL,6.04,0.05999999999999961,MG,2016,0,24.555,23.638,22.887,539.0,258.4,205.6,1003.0,81.618,946.61,954.85,2.406,5.0,762.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2017,23500,146000,6.21,Jagung,1,0.9875954198473282,NORMAL,6.1,0.11000000000000032,MR,2017,1,23.426,23.669,23.314,1054.3,1048.3,414.5,2517.1,83.153,859.52,912.44,6.607,5.0,1856.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2017,23500,146000,6.21,Jagung,1,0.9875954198473282,NORMAL,6.1,0.11000000000000032,MG,2017,0,23.608,23.034,21.526,479.3,164.8,16.3,660.4,81.458,959.09,915.24,2.036,5.0,456.8,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2018,25000,157500,6.3,Jagung,1,1.0019083969465647,NORMAL,6.21,0.08999999999999986,MR,2018,1,23.153,23.453,23.061,558.9,773.8,542.5,1875.2,83.421,962.75,942.66,4.664,5.0,1408.8,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2018,25000,157500,6.3,Jagung,1,1.0019083969465647,NORMAL,6.21,0.08999999999999986,MG,2018,0,23.725,22.09,20.99,233.8,47.5,24.9,306.2,80.405,1091.48,1014.18,0.692,5.0,237.0,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2019,26500,169000,6.38,Jagung,1,1.0146310432569974,NORMAL,6.3,0.08000000000000007,MR,2019,1,23.276,23.713,23.8,367.7,621.4,375.1,1364.2,82.211,1088.01,986.67,3.154,5.0,1048.8,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2019,26500,169000,6.38,Jagung,1,1.0146310432569974,NORMAL,6.3,0.08000000000000007,MG,2019,0,24.012,21.647,20.874,370.0,16.7,10.1,396.8,80.126,1004.7,1044.33,0.934,5.0,303.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2020,25800,165200,6.4,Jagung,1,1.0178117048346056,NORMAL,6.38,0.020000000000000462,MR,2020,1,23.207,23.695,23.438,151.1,798.2,688.5,1637.8,81.47,1257.69,1005.87,4.085,5.0,1229.3,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2020,25800,165200,6.4,Jagung,1,1.0178117048346056,NORMAL,6.38,0.020000000000000462,MG,2020,0,24.05,22.522,22.216,875.9,85.4,45.3,1006.6,83.691,906.16,954.56,2.663,5.0,740.3,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2021,25000,160600,6.42,Jagung,1,1.0209923664122136,NORMAL,6.4,0.019999999999999574,MR,2021,1,23.05,23.056,23.093,499.0,1195.3,365.1,2059.4,84.391,970.71,798.32,5.415,5.0,1517.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2021,25000,160600,6.42,Jagung,1,1.0209923664122136,NORMAL,6.4,0.019999999999999574,MG,2021,0,23.658,22.882,22.016,512.2,164.2,80.1,756.5,82.112,1046.02,971.89,2.086,5.0,547.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2022,28200,182000,6.45,Jagung,1,1.025763358778626,NORMAL,6.42,0.03000000000000025,MR,2022,1,23.015,23.385,23.093,987.3,853.2,483.0,2323.5,83.412,930.23,986.66,6.558,5.0,1667.7,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2022,28200,182000,6.45,Jagung,1,1.025763358778626,NORMAL,6.42,0.03000000000000025,MG,2022,0,23.568,22.775,22.616,522.3,201.8,104.5,828.6,82.897,965.97,914.64,2.017,5.0,626.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2023,24000,155000,6.46,Jagung,1,1.02735368956743,NORMAL,6.45,0.009999999999999787,MR,2023,1,22.958,23.119,22.975,1182.7,986.2,522.8,2691.7,84.054,843.15,964.2,7.654,5.0,1926.3,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2023,24000,155000,6.46,Jagung,1,1.02735368956743,NORMAL,6.45,0.009999999999999787,MG,2023,0,23.736,22.092,20.968,438.1,224.3,14.0,676.4,83.456,1018.36,914.45,1.89,5.0,487.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2014,150000,792000,5.28,Padi,0,0.9975439259399205,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2014,150000,792000,5.28,Padi,0,0.9975439259399205,NORMAL,,,MG,2014,0,23.918,22.802,21.661,426.3,350.1,39.3,815.7,82.64,1031.12,890.24,2.068,5.0,608.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2015,148500,784200,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MR,2015,1,22.87,23.244,22.986,390.5,1009.0,536.5,1936.0,82.53,1118.12,902.16,5.153,5.0,1420.7,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2015,148500,784200,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MG,2015,0,23.53,22.334,21.803,547.7,64.9,15.0,627.6,79.937,1003.44,1054.38,1.516,5.0,476.0,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2016,149800,791400,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MR,2016,1,23.499,24.113,23.714,253.1,853.9,604.0,1711.0,80.554,1271.54,1001.2,4.233,5.0,1287.7,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2016,149800,791400,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MG,2016,0,24.555,23.638,22.887,539.0,258.4,205.6,1003.0,81.618,946.61,954.85,2.406,5.0,762.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2017,150500,795400,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MR,2017,1,23.426,23.669,23.314,1054.3,1048.3,414.5,2517.1,83.153,859.52,912.44,6.607,5.0,1856.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2017,150500,795400,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MG,2017,0,23.608,23.034,21.526,479.3,164.8,16.3,660.4,81.458,959.09,915.24,2.036,5.0,456.8,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2018,149200,787700,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MR,2018,1,23.153,23.453,23.061,558.9,773.8,542.5,1875.2,83.421,962.75,942.66,4.664,5.0,1408.8,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2018,149200,787700,5.28,Padi,0,0.9975439259399205,NORMAL,5.28,0.0,MG,2018,0,23.725,22.09,20.99,233.8,47.5,24.9,306.2,80.405,1091.48,1014.18,0.692,5.0,237.0,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2019,148000,784400,5.3,Padi,0,1.0013225014169655,NORMAL,5.28,0.019999999999999574,MR,2019,1,23.276,23.713,23.8,367.7,621.4,375.1,1364.2,82.211,1088.01,986.67,3.154,5.0,1048.8,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2019,148000,784400,5.3,Padi,0,1.0013225014169655,NORMAL,5.28,0.019999999999999574,MG,2019,0,24.012,21.647,20.874,370.0,16.7,10.1,396.8,80.126,1004.7,1044.33,0.934,5.0,303.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2020,145200,769200,5.3,Padi,0,1.0013225014169655,NORMAL,5.3,0.0,MR,2020,1,23.207,23.695,23.438,151.1,798.2,688.5,1637.8,81.47,1257.69,1005.87,4.085,5.0,1229.3,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2020,145200,769200,5.3,Padi,0,1.0013225014169655,NORMAL,5.3,0.0,MG,2020,0,24.05,22.522,22.216,875.9,85.4,45.3,1006.6,83.691,906.16,954.56,2.663,5.0,740.3,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2021,142500,756200,5.31,Padi,0,1.0032117891554881,NORMAL,5.3,0.009999999999999787,MR,2021,1,23.05,23.056,23.093,499.0,1195.3,365.1,2059.4,84.391,970.71,798.32,5.415,5.0,1517.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2021,142500,756200,5.31,Padi,0,1.0032117891554881,NORMAL,5.3,0.009999999999999787,MG,2021,0,23.658,22.882,22.016,512.2,164.2,80.1,756.5,82.112,1046.02,971.89,2.086,5.0,547.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2022,150800,801200,5.31,Padi,0,1.0032117891554881,NORMAL,5.31,0.0,MR,2022,1,23.015,23.385,23.093,987.3,853.2,483.0,2323.5,83.412,930.23,986.66,6.558,5.0,1667.7,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2022,150800,801200,5.31,Padi,0,1.0032117891554881,NORMAL,5.31,0.0,MG,2022,0,23.568,22.775,22.616,522.3,201.8,104.5,828.6,82.897,965.97,914.64,2.017,5.0,626.9,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2023,138000,732600,5.31,Padi,0,1.0032117891554881,NORMAL,5.31,0.0,MR,2023,1,22.958,23.119,22.975,1182.7,986.2,522.8,2691.7,84.054,843.15,964.2,7.654,5.0,1926.3,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Garut,2023,138000,732600,5.31,Padi,0,1.0032117891554881,NORMAL,5.31,0.0,MG,2023,0,23.736,22.092,20.968,438.1,224.3,14.0,676.4,83.456,1018.36,914.45,1.89,5.0,487.4,5.5,145,44.0,22.0,34.0,19.8,205,1.19,6.72,24.4,2,1,1
Kab. Indramayu,2014,35000,192500,5.5,Jagung,1,0.9703599153140435,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2014,35000,192500,5.5,Jagung,1,0.9703599153140435,NORMAL,,,MG,2014,0,28.317,27.987,28.574,303.4,152.2,8.9,464.5,73.065,1161.72,1082.27,0.892,5.0,375.3,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2015,33500,182900,5.46,Jagung,1,0.9633027522935778,NORMAL,5.5,-0.040000000000000036,MR,2015,1,29.581,27.471,26.789,157.8,601.7,326.7,1086.2,73.777,1392.61,995.92,2.801,5.0,806.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2015,33500,182900,5.46,Jagung,1,0.9633027522935778,NORMAL,5.5,-0.040000000000000036,MG,2015,0,28.02,28.137,28.152,376.5,26.6,0.8,403.9,69.289,1114.89,1217.53,0.901,5.0,313.8,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2016,34500,189800,5.5,Jagung,1,0.9703599153140435,NORMAL,5.46,0.040000000000000036,MR,2016,1,29.993,28.298,27.445,78.7,560.9,509.9,1149.5,72.391,1453.51,1092.51,2.739,5.0,875.6,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2016,34500,189800,5.5,Jagung,1,0.9703599153140435,NORMAL,5.46,0.040000000000000036,MG,2016,0,28.771,28.301,29.084,403.6,156.0,36.9,596.5,75.587,1049.22,1072.91,1.183,5.0,478.2,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2017,37000,207200,5.6,Jagung,1,0.9880028228652079,NORMAL,5.5,0.09999999999999964,MR,2017,1,28.059,27.86,27.079,637.9,458.6,279.3,1375.8,79.41,1085.56,1039.32,3.222,5.0,1053.6,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2017,37000,207200,5.6,Jagung,1,0.9880028228652079,NORMAL,5.5,0.09999999999999964,MG,2017,0,28.377,28.397,28.945,403.7,99.5,0.6,503.8,70.179,1131.67,1109.27,1.146,5.0,389.2,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2018,39000,221300,5.67,Jagung,1,1.000352858151023,NORMAL,5.6,0.07000000000000028,MR,2018,1,29.291,27.742,26.95,401.4,385.3,247.6,1034.3,75.225,1218.24,1076.72,2.013,5.0,833.0,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2018,39000,221300,5.67,Jagung,1,1.000352858151023,NORMAL,5.6,0.07000000000000028,MG,2018,0,28.654,28.69,28.432,202.6,19.6,1.5,223.7,65.733,1205.85,1215.88,0.442,5.0,179.5,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2019,41000,235300,5.74,Jagung,1,1.0127028934368383,NORMAL,5.67,0.07000000000000028,MR,2019,1,29.783,28.061,27.718,180.1,459.6,332.4,972.1,73.141,1363.3,1107.0,1.78,5.0,794.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2019,41000,235300,5.74,Jagung,1,1.0127028934368383,NORMAL,5.67,0.07000000000000028,MG,2019,0,28.67,28.301,27.981,402.1,2.6,1.2,405.9,66.147,1117.81,1264.5,0.828,5.0,323.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2020,40000,230400,5.76,Jagung,1,1.0162314749470711,NORMAL,5.74,0.019999999999999574,MR,2020,1,30.282,28.118,27.255,63.3,606.9,397.8,1068.0,71.036,1479.72,1108.37,2.435,5.0,824.5,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2020,40000,230400,5.76,Jagung,1,1.0162314749470711,NORMAL,5.74,0.019999999999999574,MG,2020,0,28.431,28.427,28.79,475.4,22.0,14.5,511.9,72.597,1045.77,1178.67,1.078,5.0,404.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2021,39000,225600,5.78,Jagung,1,1.019760056457304,NORMAL,5.76,0.020000000000000462,MR,2021,1,29.26,27.079,26.646,271.4,678.9,286.5,1236.8,76.503,1252.37,901.29,2.871,5.0,949.7,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2021,39000,225600,5.78,Jagung,1,1.019760056457304,NORMAL,5.76,0.020000000000000462,MG,2021,0,28.467,28.198,29.248,204.4,108.5,14.1,327.0,71.245,1172.21,1094.04,0.707,5.0,256.3,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2022,44000,256600,5.83,Jagung,1,1.0285815102328861,NORMAL,5.78,0.04999999999999982,MR,2022,1,28.68,27.553,27.179,542.6,529.4,199.2,1271.2,76.975,1171.58,1064.13,2.877,5.0,983.5,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2022,44000,256600,5.83,Jagung,1,1.0285815102328861,NORMAL,5.78,0.04999999999999982,MG,2022,0,28.019,27.617,28.765,415.7,173.9,47.0,636.6,75.182,1094.02,1067.31,1.325,5.0,504.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2023,38000,222100,5.84,Jagung,1,1.0303458009880027,NORMAL,5.83,0.009999999999999787,MR,2023,1,28.01,27.358,26.882,504.8,576.5,262.7,1344.0,78.63,1091.97,1080.01,2.829,5.0,1061.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2023,38000,222100,5.84,Jagung,1,1.0303458009880027,NORMAL,5.83,0.009999999999999787,MG,2023,0,28.667,28.789,28.348,226.4,49.1,0.6,276.1,67.907,1181.56,1183.73,0.487,5.0,227.4,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2014,224000,1283200,5.73,Padi,0,0.9928955120429734,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2014,224000,1283200,5.73,Padi,0,0.9928955120429734,NORMAL,,,MG,2014,0,28.317,27.987,28.574,303.4,152.2,8.9,464.5,73.065,1161.72,1082.27,0.892,5.0,375.3,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2015,220500,1263300,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MR,2015,1,29.581,27.471,26.789,157.8,601.7,326.7,1086.2,73.777,1392.61,995.92,2.801,5.0,806.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2015,220500,1263300,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MG,2015,0,28.02,28.137,28.152,376.5,26.6,0.8,403.9,69.289,1114.89,1217.53,0.901,5.0,313.8,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2016,222000,1272100,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MR,2016,1,29.993,28.298,27.445,78.7,560.9,509.9,1149.5,72.391,1453.51,1092.51,2.739,5.0,875.6,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2016,222000,1272100,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MG,2016,0,28.771,28.301,29.084,403.6,156.0,36.9,596.5,75.587,1049.22,1072.91,1.183,5.0,478.2,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
